"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","T-PASS-TOT-INLD","Total inland passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,117547,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,19040,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,22408,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,29382,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,38488,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,43186,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,42698,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,41341,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,38794,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,35290,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,32697,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,36981,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,36237,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,27411,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,27683,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,28611,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,34259,,
"LTU","Lithuania","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,33170,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,349,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,313,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,291,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,231,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,208,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,247,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,251,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,248,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,201,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,172,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,145,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,173,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,182,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,184,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,191,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,198,,
"MNE","Montenegro, Republic of","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,174,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,4963,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,5165,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,5321,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,5546,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,5814,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,5965,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,6077,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,6189,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,6242,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,6350,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,6539,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,6690,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,6844,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,6978,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,7122,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,7220.6,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,7489.7,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,7736.4,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,7973.2,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,8221.744,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,6102.738,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,5484.868,,
"GEO","Georgia","T-PASS-TOT-INLD","Total inland passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,8034.1,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,127155,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,129506,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,132220,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,132995,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,135476,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,136110,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,137597,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,140742,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,141026,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,141487,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,137176,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,138643,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,138903,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,132125,,
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,134954,"E","Estimated value"
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,132573,"B","Break"
"BEL","Belgium","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,129667,"E","Estimated value"
"NZL","New Zealand","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,48197.524881056,"B","Break"
"NZL","New Zealand","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,50786.730214308,,
"NZL","New Zealand","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,51895.506516482,,
"NZL","New Zealand","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,55432.043128189,,
"NZL","New Zealand","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,54395,"P","Provisional value"
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,2534000,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,2903900,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,3330000,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,3611200,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,4044700,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,4867614,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,5352764,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,6251956,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,7020032,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,8095465,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,9387508,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,10524522,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,11491103,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,12896412,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,14550190,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,16558039,,
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,18645835,"E","Estimated value"
"IND","India","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,20879333,"E","Estimated value"
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,191513,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,173779,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,168531,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,170182,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,179548,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,187173,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,192871,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,214554,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,211195,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,217838,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,232404,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,249565,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,265485,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,274403,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,283474,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,299060,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,308682,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,323199,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,338301,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,353860,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,297289,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,346851,,
"TUR","Türkiye","T-PASS-TOT-INLD","Total inland passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,368278,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,9646,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,9979,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,10187,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,10515,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,11068,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,11770,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,12750,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,14001,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,15090,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,16315,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,17550,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,18924,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,20625,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,22489,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,23604,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,24320,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,24877,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,25353,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,25742,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,26494,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,17146,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,16996,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,21313,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,24532,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,24909,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,25375,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,25554,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,26024,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,26348,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,26932,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,28402,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,28858,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,29811,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,29632,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,66805,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,67982,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,69318,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,70598,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,71897,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,72928,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,73535,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,75103,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,74992,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,75746,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,76244,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,76912,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,76845,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,76708,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,76934,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,77948,"B","Break"
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,69130,"B","Break"
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,79071,"B","Break"
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,79334,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,79624,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,73720,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,72503,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,503548,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,482553,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,494596,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,486433,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,489781,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,514214,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,511553,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,504924,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,975704,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,997054,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,1001866,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,996493,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,1024372,"B","Break"
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,1016213,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,1024047,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,1026914,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,1033421,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,1041947,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,1046778,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,1057771,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,1061115,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,1069861,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,1086166,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,1100374,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,1121952,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,1072960,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,1076872,,
