Season,Episode,Character,Line
05,13,Marshall,"Ted, I'm champion of skee-ball, since law school. I have come here at least once a month to keep my record."
05,13,Ted,"Looks like you're not income from a lease, a guy called ""Big caramel"" you're passed."
05,13,Marshall,"Yes, yes."
05,13,Ted,"And you're ""Big caramel."""
05,13,Marshall,"The biggest. In fact, I must tell you something. I invited Jenkins."
05,13,Marshall,You will not believe what Jenkins has done this time.
05,13,Ted,Who is Jenkins?
05,13,Lily,"This is a new lawyer in the office of Marshall, he is hilarious."
05,13,Marshall,"Hilarious! There was a jar of cherries in the fridge, then Jenkins said: $ 200 and I eat the whole pot. So we gave him $ 200, and he ate the whole jar!"
05,13,Marshall,"The CFO comes to sign papers, then Jenkins said: Excuse me Mr Wilkocs, I think we forgot one of the documents.We all went to a bar after work, Jenkins goes on the table and begins to gesticulate like a stripper, and a second later, he removes his shirt. It was so disgusting."
05,13,Ted,"Well it feels good to finally meet the famous Jenkins, after all these stories."
05,13,Ted,What?!
05,13,Barney,You heard me.
05,13,Ted,You want to sleep with Jenkins?
05,13,Barney,"With Jenkins, of Jenkins, near Jenkins. You said it, I want to put like a sock."
05,13,Ted,But you are... really... I did not know that...
05,13,Marshall,Ted Jenkins here.
05,13,Ted,"It's going to seem crazy, but I thought Jenkins was a guy."
05,13,Marshall,What!? Where did you get it?
05,13,Ted,"I do not know, maybe history: Jenkins pissed out the window of a taxi."
05,13,Marshall,"Yes, even more impressive now, right?"
05,13,Ted,Yes.
05,13,Marshall,"Ok, I confess! It all started a few weeks."
05,13,Marshall,I do not steal. And I do not wear glasses. Marshall.
05,13,Marshall,"Why? It's a trap, you're a fan of the Packers? My wife knows I'm here. She has no money, however it has very special skills."
05,13,Marshall,"Pelican Rapids? My grandfather lives there. Finally he's dead now, but it haunts a bar on a road."
05,13,Ted,"Wait, if you tell me that you flirt with a woman other than yours, I'll pull out and hit you."
05,13,Marshall,"First, you can not control the Grand caramel. Secondly, I see it as a big brother, who has breasts. My older brother had also, in short."
05,13,Marshall,"That night, I spoke to Lily."
05,13,Lily,I'm in a hurry to meet him.
05,13,Marshall,"I should correct, it would have been so simple."
05,13,Marshall,"But I have not done. So now, whenever I talk about Jenkins, I avoid pronouns."
05,13,Marshall,"So the manager comes to marketing staff to choose Midwest. So he, he, he, she, him, him, Jenkins, him, her."
05,13,Ted,"Look, I understand why you have not told him? You really think she would be jealous too."
05,13,Marshall,"Ted, think of the stories I've told."
05,13,Ted,"Yes, it could be a problem."
05,13,Marshall,"Exactly, that's why Lily can know nothing."
05,13,Robin,Lily can know nothing of what?
05,13,Ted,What Marshall is going to buy a horse.
05,13,Robin,"Really?! It's great, I love this stuff. Guys why this kid staring at me? I understand, I think it happens at last. I recognized my show."
05,13,Ted,"That's so cute. But it's Scotty, one of my students, and he looks at me me. Weird that I'm more famous than you."
05,13,Robin,"No, I go on TV."
05,13,Ted,"And I have 30 students in my class, which means, go, 30 times your hearing. We're going to buy Scotty a drink for old teacher. Scotty then, a question on neoclassical architecture, and it's good."
05,13,Ted,What?
05,13,Robin,Yes.
05,13,Robin,Really?
05,13,Ted,Really?
05,13,Ted,"Uh, this is Professor Mosby."
05,13,Robin,We're friends.
05,13,Ted,This is architecture. Go will study.
05,13,Ted,Go!
05,13,Marshall,Hello?
05,13,Lily,"Hey baby, I go up there."
05,13,Marshall,"What, why?"
05,13,Lily,"There was a problem at school, it was therefore the day. I thought to visit you, eat something with a nice little dessert."
05,13,Marshall,"I have a problem, it was my wife. The first time I spoke to you, she thought you were a man, so..."
05,13,Marshall,Absolutely.
05,13,Lily,"Hello, I'm Lily, Marshall's wife."
05,13,Marshall,It is Jenkins.
05,13,Lily,You are Jenkins?
05,13,Lily,"The famous Jenkins, gosh. I imagined a man, in short, we eat?"
05,13,Marshall,"Wait, you're not jealous at all?"
05,13,Lily,"Honey, I do not have to worry about you and another woman."
05,13,Marshall,"Because we love to madness, right?"
05,13,Lily,Yes of course. Let's eat.
05,13,Marshall,It was not jealous at all.
05,13,Ted,"Of course she was not jealous, it is the dynamics of your relationship."
05,13,Marshall,What is this supposed to mean?
05,13,Robin,"That's how it goes boy, every relationship has a low and high."
05,13,Ted,"Exactly, low in trying to conquer another out of reach, and the strong will go back down to be with the other person less."
05,13,Marshall,"I am not diminished for Lily. Yes, it is a bit small, and my mother says she has no hips to carry a baby Eriksen. My God, you think I'm weak."
05,13,Robin,"That's why Lily is not jealous. The strongest is never jealous because where could go lower? The fort, Lily, is the best thing that low, Marshall may have hoped."
05,13,Marshall,"No, ok, I'm glad Lily, but Lily is as lucky as me. None of us is low."
05,13,Robin,"Yes, it's definitely, you are going to buy a horse."
05,13,Marshall,What?
05,13,Robin,Try your luck.
05,13,Ted,"So, to end modern architecture is very short, experimented with the houses in V. (Robin enters the classroom Ted) Excuse me one second. What are you doing here?"
05,13,Robin,"I've realized that you forgot something this morning, so I thought I would bring thee: thy pen."
05,13,Ted,"It's your pen, and you have chewed the end, recently."
05,13,Robin,"Nothing to Ted, your course was on my way to work."
05,13,Ted,"No, it is not."
05,13,Robin,"Come on, stand New York."
05,13,Robin,"Really, you watch my show? You flatter me see. Other fans here?"
05,13,Ted,"Thank you for last, Robin."
05,13,Robin,"That night, great show on poisons. (She goes out, then reopens the door) Also, who makes the worst pizza in New York, I will give you information on traffic streets 5 and 9."
05,13,Ted,"Really? You watch his show? It's like watching an aquarium lit, and less interesting. And now that I think, not even informed."
05,13,Ted,The what?
05,13,Barney,But huh?
05,13,Ted,"But um, it would seem, she often said."
05,13,Barney,"It's funny, I also had a drinking game based on Robin, Robin finally. At the bottom of her stomach..."
05,13,Ted,It was agreed that you do not speak of those things.
05,13,Barney,"Sorry, you're right. She did not like anyway. She said it woke her up. Does she said ""But um"" so often?"
05,13,Robin,"It's good but um, this was not your first spelling bee, does not it?"
05,13,Robin,Oh that's good. But hmm. But um...
05,13,Marshall,Interesting article in the newspaper. They say that in every relationship there is a weak and strong.
05,13,Lily,Let me see.
05,13,Marshall,"It's not that one, it's in another, I've read before. The newspaper reminded me of the old. In short, what do you think?"
05,13,Lily,I think sometimes it's the case.
05,13,Marshall,But not for us?
05,13,Lily,"No, of course not."
05,13,Marshall,"Sure. Imagine, you have a gun to his head, you have to say that one of us is low."
05,13,Lily,"I would say this is me, this is what is right."
05,13,Marshall,"Now, the gun is pointed at me, and our future children, and our future little monkeys. Depends on who wins the game is played for 3 years."
05,13,Lily,"No, no weak or strong."
05,13,Marshall,So this...
05,13,Marshall,"Our two children, our 8 grandchildren, 11 great grandchildren our, our plane piloted by Oprah, and it is poised to spits at an art museum that contains all your favorite pictures, and the only way save everything, and answered: Art thou the weak or strong?"
05,13,Lily,And Oprah has tried everything?
05,13,Marshall,Everything you need to decide now.
05,13,Lily,"I think if I had to really say, maybe I'm strong."
05,13,Marshall,How can you say such a thing!
05,13,Marshall,"She thinks she is strong. That's right, I have to prove that I am not the weak. I will make her jealous."
05,13,Barney,"Easy, that's the plan: A, layer with Jenkins. Two, I sleep with Jenkins first. Three, the second rule is the first I'm going to rule 2."
05,13,Ted,"Okay, I know. You remember the other night, the game of skee-ball, when you did your good score?"
05,13,Marshall,"Yes, an ordinary night for the ""Big caramel."""
05,13,Marshall,Do you think she was flirting with me?
05,13,Ted,Bluntly.
05,13,Marshall,"Sure, I have an opening. If Madame Lily is jealous, young Marshall can not move, then by chance, the ""Big caramel""... may move, ok let me try again."
05,13,Ted,"Okay, I understand."
05,13,Robin,"Ted, I have a great idea."
05,13,Ted,Remove your hair in the bathtub once you're done? Looks like you want to make a bath mat.
05,13,Robin,"If you want to make one of your classes exciting, I could read it from someone a little more fun, your students can pay attention and learn."
05,13,Ted,"Oh, you're entertaining? Last night there were 3 minutes of silence where you tried to patch up your sweater."
05,13,Robin,"Look, just because your class prefers me to you..."
05,13,Robin,What?
05,13,Ted,"That's why they watch. They did a drinking game on you.Every time you say ""But um"", they take a shot."
05,13,Robin,But umm?
05,13,Ted,Yes.
05,13,Robin,"I'm not But um, I never told But hum."
05,13,Ted,"So I guess it's not a great drinking game. This means that last night when we played with Barney, I was not drunk and I did not vomit on it. Except that I did these two things here, take this."
05,13,Marshall,Hey Jenkins!
05,13,Marshall,"So, Lily and I go back to university bar. And you wonder if maybe you would come... You could watch me play skee-ball... do exactly what you did the other night, something like that. It's really up to you, I mean..."
05,13,Lily,"Hey baby, what do you do at home?"
05,13,Marshall,"Baby! That is, it's a name I do not deserve."
05,13,Lily,What?
05,13,Lily,"Oh, I see what happens. That's about all that history of strong and weak."
05,13,Marshall,You're sure it's not a fever?
05,13,Lily,You wanna make me jealous so you invent a story with Jenkins.
05,13,Marshall,"I did not invent it! It happened, this woman kissed me.With language, his tongue was in my mouth."
05,13,Lily,Of course it was.
05,13,Marshall,It was silky... and hard as a branch of starfish
05,13,Lily,"I'm so jealous, I'll go see it and hit right on the nose... like an old sandwich. Come on baby, you want some soup?"
05,13,Marshall,It happened! Have you... meatballs?
05,13,Ted,And here's a few of his contributions to architecture and now... We remember him for just one thing. My friends this is the sad legacy of Gregorio... Franchetti Gazibo. Questions?
05,13,Ted,What?
05,13,Ted,"Well, what can I say except... um But I am! I can always come? I will pay?"
05,13,Robin,"So, your third book is your new novel, but um..."
05,13,Robin,"sh1t! Sorry. But, but just. No hum! Your first book was written more quickly?"
05,13,Robin,But umm...
05,13,Ted,It's not pretty!
05,13,Robin,"I wanted to ask about the novel you're writing right now, but um..."
05,13,Robin,"And tonight, you had to, but um..."
05,13,Robin,"For a long time, but um..."
05,13,Ted,"No, no, no, do not drink, it's a trap!"
05,13,Robin,"Ok, um... but thank you for coming but um... If there are students who look, but um, but um, but um..."
05,13,Ted,"My God, help us all!"
05,13,Marshall,It's nothing.
05,13,Marshall,It was not me!
05,13,Marshall,You were drunk at 8am?
05,13,Robin,The police officer was unharmed but um...
05,13,Marshall,Happy to have you helped you remember.
05,13,Marshall,It's nothing!
05,13,Marshall,"No, who am I to say? Lily? I said to Lily."
05,13,Marshall,"No, no!"
05,13,Marshall,"No, I... Yes! Yes! Do it!"
05,13,Marshall,"And if you got no time for all this, just tell him that it happened and that you're sorry. And if you're really in a hurry did not tell him you're sorry. Just as it happened, what is most important. It really happened. Thus abbreviated it as much as you can."
05,13,Marshall,"Well, it happened! What will we do? It happened!Terrible, like you said. It happened!"
05,13,Lily,Kissed my husband! MY HUSBAND! Nobody embraces the father of my future children besides me.
05,13,Barney,"Marshall, you're in the field!"
05,13,Marshall,Lil '? It's good!
05,13,Ted,So we'll just have a quiet day course. Nobody is talking! No noise!
05,13,Robin,How's you all?
05,13,Ted,"No, no, no, please. Just goes away!"
05,13,Robin,I just wanted to tell you go... (She takes a megaphone) To all those watching. Go! Standing New York! BUT HUM!
05,14,Barney,"Thank you, Jim. I'm glad to be back on the show."
05,14,Barney,"Hold on, Jimbo, it is extraordinary."
05,14,Barney,It all started when I decided to start a small challenge.
05,14,Marshall,Oh my God. Wow.
05,14,Ted,He decides his victim.
05,14,Barney,Whatever the girl I'm trying to point is that I go with her tonight. And... they're off!
05,14,Marshall,Hi!
05,14,Robin,Hi!
05,14,Lily,How did it go with Dale?
05,14,Robin,"You know, sometimes, the guy with thick glasses and a t-shirt of the Smurfs, it's just a cliche. And sometimes it is a moron with a squint and a platonic relationship with Gargamel."
05,14,Lily,"Robin, this is not because a guy talks a lot about a fictional character for your first date it can not be your future."
05,14,Marshall,The Yeti is not fictitious.
05,14,Barney,m seeing Barney: That was fast.
05,14,Barney,"Jim, there is nothing in my usual way to pack."
05,14,Barney,"That brings us to the second night. You see the bomb that pampers its Black Russian (Vodka and coffee liqueur)? She left to exchange it with a White American. Enter me five! You know... If you're not careful, you'll lose me."
05,14,Robin,"Guys, when Dale called for a second hot date, what do I tell her?"
05,14,Marshall,How do you know he'll call?
05,14,Robin,"How cute, Marshall. But I think mom knows when she was a hit. I mean, he could not help but look at me."
05,14,Ted,"And well, do not push too. People can be fragile. And sometimes, without even trying, you can tear someone's heart, and crush it in front of a roomful of 26 people and a teacher's assistant."
05,14,Lily,"How it happened at school today, Ted?"
05,14,Ted,Something bad happened. This was the first course of the semester...
05,14,Ted,"Jamie Adamic. Salvation. Brian Glow-atz. Glau-atz?Salvation. Well done. Add a false name on the call sheet, very original guys. You know, I expected a little maturity, coming from students like you, and frankly, more creative. I mean, seriously, what kind of fake name is Jen Coulin?"
05,14,Ted,"Come on guys, you would have at least been able to make it sound right. Jen Coulin?"
05,14,Ted,"What happened to classic? Sat Troulcu, Ted and Bill Oukoi, Maby Stoukette, Roland Cule, that's false names, but Jen Coulin?"
05,14,Ted,Jen Coulin!
05,14,Ted,"Come on, I wait, swing all your jokes about Jen Coulin."
05,14,Lily,"We will not make jokes, Ted. I mean, this girl must really be in the hole."
05,14,Marshall,You really soiled the name of Jen Coulin.
05,14,Ted,Have you finished?
05,14,Robin,You asked him if she had reached the right exit?
05,14,Lily,"Wow, two in a row, Barney is thoroughly."
05,14,Robin,"This is a lucky girl, Barney was my best shot."
05,14,Ted,And this is the best friend I ever had.
05,14,Lily,It is everything I love that Marshall either.
05,14,Marshall,It's all I want to be.
05,14,Barney,I guess that's just what they said when I was gone.
05,14,Barney,"Jim, I can tell you that I was gone, so I wanted a little spice."
05,14,Barney,I think I'll take small tits tonight.
05,14,Lily,You're yucky.
05,14,Barney,"Lily, it's people too."
05,14,Marshall,thank you.
05,14,Lily,Thank you.
05,14,Ted,You share it? Your share forever.
05,14,Lily,Of course not!
05,14,Marshall,There is no such Bizarros who share everything.
05,14,Robin,Of course I do.
05,14,Ted,That's exactly what you are.
05,14,Lily,It is perfectly normal.
05,14,Robin,What's happening guys?
05,14,Marshall,"You know, Lily and I was looking for a new couple of friends since we lost Robin and Barney, and Ted and Stella and Ted and Robin, and Ted... Ted and Victoria, when do you arrive to keep one?"
05,14,Ted,How we came up with that?
05,14,Lily,"It was a great day out at 4 it was cool, we were relaxed, it was not freaked out."
05,14,Marshall,"And there, a tiny detail has surfaced, and it ruined the whole evening."
05,14,Marshall,"It's crazy that last week, it happened the same with our toothbrushes."
05,14,Ted,Our toothbrush?
05,14,Lily,Yeah.
05,14,Robin,"As in, a toothbrush? You use both?"
05,14,Lily,That's weird?
05,14,Ted,"Marshall, 4 of 5 dentists have just vomited on."
05,14,Robin,"Hey, look, Barney has yet fallen one."
05,14,Lily,"Wow. 3 girls in 3 nights. This is gross, even from Barney."
05,14,Ted,Yuck? Are you kidding? There is no one left to do...
05,14,Marshall,Do not tell! You're going to jinx him!
05,14,Lily,Wear what bad luck?
05,14,Barney,I had left to do... flawless.
05,14,Barney,"It was faultless. 7 nights, 7 girls, 0 rejection."
05,14,Barney,Yeah. The only player in history to have accomplished both Pete was Drexell 'The mustache' in 1896.
05,14,Barney,You and me in the closet of the Spanish supermarket next door.
05,14,Barney,"I can even say, without a fault. I'd love to say the same of my friends."
05,14,Ted,Jen has not come into being today.
05,14,Marshall,"Excuse me, Jen?"
05,14,Robin,"Yeah, Ted, we know tons of people who call Jen."
05,14,Marshall,Yeah.
05,14,Ted,Jen Coulin.
05,14,Robin,"Oh, you're there. The dreaded call from Dale. Oh, that's my mother. She has big health problems. But why does he not call?"
05,14,Lily,Wait a second. Want it called?
05,14,Robin,No! Shut up! You have not a kind of toothbrush to share or something like that?
05,14,Ted,Yeah. When did you start doing that too?
05,14,Marshall,"It's been years! You had to know, you lived with us."
05,14,Ted,"Yeah, but you always keep your toothbrush in the bathroom, which is, incidentally, also weird."
05,14,Lily,We kept her in the bathroom.
05,14,Ted,"No, there was a toothbrush in the bathroom, and it was mine."
05,14,Robin,"Wait. Are you saying that for 8 years, you have shared a toothbrush every 3?"
05,14,Marshall,Oh my god!
05,14,Ted,Finish me!
05,14,Robin,I'm having so much!
05,14,Barney,"Well done, Jim."
05,14,Ted,Beer! Salvation.
05,14,Marshall,Hi. How is Barney?
05,14,Ted,Like a charm. As all week.
05,14,Marshall,Yeah? Hard to believe.
05,14,Ted,Why?
05,14,Marshall,"Apparently, this big merger last week went wrong, and Barney wears the hat."
05,14,Lily,"Oh, it's weird. He said nothing."
05,14,Marshall,"Even I who works with him, I just learned this afternoon when I walked past the office of his boss."
05,14,Marshall,I never thought about Barney so scared.
05,14,Marshall,I think he'll get fired.
05,14,Ted,I can not believe that Barney is going to get fired.
05,14,Marshall,"Yeah, they have a meeting Friday to see if he keeps his job or not."
05,14,Robin,Poor guy. It must pinball.
05,14,Lily,I'll go talk to him.
05,14,Ted,No! You can not distract a man who is right... you know what.
05,14,Lily,"Come on, it's his career. This is much more important than a stupid without..."
05,14,Marshall,"Ahh! Okay. You can lick my hand all you want, I will not let you ruin... Ouch!"
05,14,Lily,It must go talk to him.
05,14,Ted,I'm going. He needs a brother. Hey buddy.
05,14,Barney,Hey!
05,14,Ted,Is everything okay?
05,14,Barney,Absolutely. A background. It could not get better. I make fun of that? I need you.
05,14,Ted,Anything you want. What's the matter?
05,14,Barney,Which of these girls look the most stupid?
05,14,Ted,Let's see it. Already heated to perfection? The smashed out? Ok I will deal for Big Mac.
05,14,Barney,"Thank you, Skip."
05,14,Lily,So what did he say?
05,14,Ted,"What? Oh, it will try with the girl holding the burger there."
05,14,Lily,You were supposed to talk about his loss of job.
05,14,Ted,"Lily, why is that force him to face a problem that can not adjust will help?"
05,14,Lily,And why ignore it will fix things?
05,14,Ted,You're much ignored the problems of dental hygiene for a dozen years. And yet you seem to...
05,14,Lily,Jen Coulin!
05,14,Robin,Jen Coulin.
05,14,Ted,Dale you called?
05,14,Robin,Why do you...
05,14,Marshall,"Guys, guys, look!"
05,14,Barney,"No, sir. I like to play by the rules. While I can not say I did not propose to."
05,14,Marshall,It was pretty awesome. You should try it. I still have a few.
05,14,Barney,No thank you.
05,14,Marshall,"You sure? Ok, do as you like. What time is it?"
05,14,Barney,It's 8:00.
05,14,Marshall,8:00? I have to go to hospital.
05,14,Barney,"I've never touched. I can pee in a jar if you like, Jim Nantz."
05,14,Marshall,Hey!
05,14,Ted,"Hey, what are you doing here? Returns to the bar!"
05,14,Barney,"Ted, relax. I am already 6 of 6."
05,14,Ted,Really?
05,14,Barney,"Yeah. I ate at the Tavern of vegetables, I started talking to the Swedish Top Model, and the next moment we batifolait in the back of a carriage. Go my beautiful, Hue!"
05,14,Ted,Great. What really happened?
05,14,Barney,"I ate at the ""Staten Island Chili's,"" and I jumped a hairdresser completely stuffed. Are you happy, Ulysses?"
05,14,Lily,"Barney, we know that you are going you may get fired. Wait, you ought to speak. You turn away from reality, kissing unnecessarily on all sides."
05,14,Barney,"No vain, ok? Between number 5 and I, there was a connection. She will resume her studies, she has a child or who is studying... something with ""studies""."
05,14,Ted,Now my students have taught me that Jen Coulin abandon my material.
05,14,Marshall,"Oh, my God, you've really pushed to the limit."
05,14,Robin,It scales all his education in the toilet.
05,14,Ted,News from Dale?
05,14,Robin,"It's only been five days, he will call!"
05,14,Marshall,What do you care? You said it was a big con.
05,14,Robin,"Tell Dale not like that, ok? It is twice as good as you never will!"
05,14,Lily,"God forbid, if you manage to find a job, sell your apartment.Marshall and I, we have a free room. You can stay as long as you want."
05,14,Robin,Forget not you bring your toothbrush.
05,14,Ted,"Lily, what are you doing?"
05,14,Lily,I talk to my friend who is going through a difficult period.
05,14,Marshall,He's doing very well.
05,14,Lily,"Try to sleep with seven women in seven nights, that's not what I would call ""very well get out."" It is a cry for help."
05,14,Ted,His whole life is a call for help. But we do not mess with a man who is in the midst of a no...
05,14,Lily,"What? Without fault? Flawless, faultless, flawless! Grow up a little!"
05,14,Barney,"I do not know what to tell you, Lily is always trying to ruin me any."
05,14,Barney,"You have the eye to notice such details, Jim Nantz."
05,14,Ted,I can not believe that thou hast brought him bad luck.
05,14,Marshall,He has no chance.
05,14,Lily,"Ok, I have a question. If I ruined everything, why is it that Barney is in the process of hanging the girl three martinis in there?"
05,14,Ted,"Oh, my God!"
05,14,Marshall,There's going to happen!
05,14,Lily,"Yeah, you know? Doors-jinx, it does not exist."
05,14,Barney,I wish I had power.
05,14,Barney,"Well, thank you to her, the only thing that can prevent a stroke insured was about to walk out the door. A member of the New York Yankees World Champions in 2009."
05,14,Marshall,"Lily, I'll buy my own toothbrush."
05,14,Ted,"Well, that's it. Barney's still got to 6."
05,14,Robin,What? Why? Because the guy with the weird cut went back?
05,14,Marshall,This is Nick Swisher. It is part of the New York Yankees. No regular guy from New York can not compete with a Yankee.
05,14,Ted,"And this is true for a former Yankee. When I arrived here, I was the fourth date with a girl I loved a lot before I do the fly by Phil Rizzuto."
05,14,Marshall,"I was there. Damn, this guy could play."
05,14,Robin,I'm still not.
05,14,Lily,"Ok, let me do it the Canadian So how do you react if one of those guys with skates and sticks came back here?"
05,14,Robin,"Lily, if one of the Vancouver Canucks came here, I fall on my ass so that there would be a hole halfway to China in the soil."
05,14,Ted,It's the same thing for the Yankees.
05,14,Robin,"Oh, Barney's done."
05,14,Marshall,"It's happening, look."
05,14,Barney,You wanna come to my house and watch the collection of snowballs?
05,14,Marshall,A collection of snow globes?
05,14,Ted,He is pinball.
05,14,Ted,"It was well played, well played, well played."
05,14,Barney,But not play well enough. All this week was a waste of time. And tomorrow I'm getting fired.
05,14,Marshall,"I'm sorry. But for what it's worth, this week was not a waste of time. We all had a horrible week, and you have helped us change a little air."
05,14,Ted,"Yeah, I got my first drop."
05,14,Robin,"I met my soul mate, and he never called back. Well, not yet. He will. He will."
05,14,Marshall,We frightened a couple great just because we share a toothbrush.
05,14,Barney,You share a toothbrush?
05,14,Robin,"Well, they and Ted."
05,14,Ted,"Wait a minute. When we went out together, you borrow the toothbrush all the time."
05,14,Robin,"Oh, sh1t."
05,14,Ted,"At the second she sits next to Swisher, we reach the end."
05,14,Marshall,"Wait a minute! Aldrin was seen. She tries to escape, she jumps, and... I thought she would not do that."
05,14,Lily,"Yeah, sorry. I'm so clumsy! Oh, thank you. I think I twisted my ankle. Do what you can bring me some ice?"
05,14,Marshall,She did! I believe that there is no jinx finally.
05,14,Marshall,Damn. Swisher is back in play Swisher is back in play!
05,14,Ted,"Follow me. Hey, Nick Swisher! This guy and his wife share a toothbrush!"
05,14,Ted,"And it's weird, right?"
05,14,Marshall,"I'm sorry. Lily, Nick Swisher think it's cute."
05,14,Barney,Martini?
05,14,Ted,"You take a beer with a Yankee, if that's not cool!"
05,14,Robin,"That's great, I'm all baseball. Mookie Wilson, while a player eh?"
05,14,Robin,I live just above.
05,14,Barney,"Wow, to be honest, this is not my habit, but I feel a real connection, Number 7... Christy. I beg you. I did it! I did it!"
05,14,Barney,"Thank you, Jim. I would never have done it without the help of my friends."
05,14,Barney,"Uh, Jim, I told you I wanted to talk about it."
05,14,Barney,What a c**t.
05,14,Barney,I barely slept.
05,14,Marshall,"That's the guy, the official caps of no fault of Barney. I was going to make t-shirts, but you know, sizes, all that, and it would hurt me to think."
05,14,Lily,"In commemoration, at the entrance to the Barney legend, this tie, worn during his seventh night of her flawless, freshly removed."
05,14,Marshall,"May the heroic story of Barney to be remembered, and transmitted from generation to generation."
05,14,Ted,"I already see myself in front of my children, trying to tell them when their uncle Barney kissed 7 chicks in a row."
05,14,Ted,"You send Wendy to say now? Go! It's good, I understood.Jen Coulin is a crap name, and it becomes increasingly shitty when it is repeated. Jen Coulin. Jen Coulin. Jen Coulin."
05,15,Ted,"Well, that explains where Barney is."
05,15,Robin,Dibs on his wings!
05,15,Barney,"Hey, guys!"
05,15,Ted,Hey!
05,15,Barney,Does anyone know who won the Superbowl?
05,15,Marshall,You were there. It was the...
05,15,Barney,"I won! Because I'm now in possession of a magic phone that always rings. And you know who's always usually on the other end? A chick. So how many chicks do I have calling me now? Infinity! Guys, remember Ranjit?"
05,15,Ted,"Hey, Ranjit!"
05,15,Marshall,Good to see you.
05,15,Barney,OK I've enlisted Ranjit's services as my personal driver because for the next week I'll be sleeping with hundreds of women and I don't want to take the subway cause... you know... germs!
05,15,Ted,"Wait, you're... you're actually gonna hook up with these girls that call you?"
05,15,Barney,"Oh, indubitably! I'm meeting the first one here any minute. Keep your eyes pealed for a red sweater. Based on her texts, she's dirty, dyslexic and want to 96 me, semi-colon and parenthesis."
05,15,Ted,This ought to be good. I can only imagine the quality of girls...
05,15,Barney,"Magic phone, guys. (whispers) Magic phone!"
05,15,Robin,"Oh, hey guys, hey Ranjit."
05,15,Lily,Hey.
05,15,Marshall,How's it going?
05,15,Ted,That beer looks a little flat.
05,15,Robin,"Nuh, it's scotch."
05,15,Ted,"Something troubling you, kiddo?"
05,15,Robin,Hhhhh Don.
05,15,Robin,Now that's what I call having a woof over your head. Don. DON?
05,15,Lily,He asked you out?
05,15,Robin,He asked me out.
05,15,Ted,"That's crazy! And they use ""Ulee"" because of the vowels."
05,15,Marshall,What did you say?
05,15,Robin,"Well we were on the air, I was on the spot, so I said OK."
05,15,Lily,"Oh, oh, oh!"
05,15,Marshall,"Robin, you're gonna marry this man so freaking hard, right in the butt."
05,15,Robin,What? Nooo I HATE Don. And now I can't cancel because I said I would go out with him on the air.
05,15,Marshall,What would your viewers think?
05,15,Ted,"Wow wow wow, you said you'd go out with him on Valentine's? I thought we had plans!"
05,15,Robin,Getting drunk and cleaning the apartment was a plan?
05,15,Ted,I did NOT...say... it was a good plan.
05,15,Barney,"Guys, guys, guys, we're on me now. And it is getting in-teh-resting. Looks at these texts. Read this one. Yowza! Now look at this one. Does she text her mother with those fingers? Now look at this one... or this one, or this one, or this one, or..."
05,15,Ted,"OK OK OK buddy, how about you do this? Go nail that girl, then read your texts."
05,15,Barney,"I can't do that, Ted. I just can't hook up with a girl if there is a hotter girl out there with whom up can be hooked."
05,15,Lily,Isn't there always a hotter girl?
05,15,Barney,"I know, isn't it wonderful? (answers phone) Go for Barney. Cut to the chase, what's your cup size?...Oh, hi Mom!"
05,15,Ted,"So there's a hotter girl. Isn't that the problem in a nutshell? There's too many options. You got internet dating, you got bars..."
05,15,Lily,Holding up your phone number on national TV.
05,15,Ted,Hm.
05,15,Marshall,It is true. It's very rare that two people just meet and fall madly in love... like Robin and Don.
05,15,Robin,"Oh but we're not even like going out for dinner, we're just hanging out at his place."
05,15,Robin,"No, it's not like that. It's just us and a bunch of other people."
05,15,Lily,"Wait, Robin, what exactly did Don say when he asked you out?"
05,15,Robin,Errrrrrr...I... OK.
05,15,Lily,"Robin, Don didn't ask you out."
05,15,Robin,"Err, of course he asked me out."
05,15,Ted,Err no he didn't.
05,15,Robin,"Yes, he did. He did. He did. He DID!"
05,15,Marshall,"Well, dog my cats! I think I know what's going on here. Robin... did you WANT Don to ask out?"
05,15,Robin,"Whaaat?!! (in a high voice) (huffs) Nooo, I HATE Don! I-I-I can't stop thinking how much I hate him, it's like, it's like... all the time. I just wanna attack him and rip his stupid clothes off and spank him with his little paddle until his bum's all red. SHUT UP!! (leaves the table)"
05,15,Ted,"See! That right there is what free will gets you. Constant ego-shattering uncertainty. I'm done with that. I want what Ranjit has. I've spent my entire adult life looking for the perfect woman and I'm spending Valentine's Day scrubbing the toilet. I need someone else to find me that woman. Marshall, Lily, arrange-marriage me!"
05,15,Barney,"(walks by, phone ringing)Or this one, or this one, or this one..."
05,15,Marshall,You want us to arrange your marriage?
05,15,Ted,"Absolutely. Looks there's two sides to dating, right? Picking and getting picked. Getting picked, I'm good at. Ladies looove Teddy Westside."
05,15,Marshall,"You're waiting for me to comment on your self-assigned nickname? Well, here's my comment. I love it."
05,15,Ted,Really?! (excited)
05,15,Marshall,Teddy Westside? Continue.
05,15,Ted,"It's the picking, I suck at. I pick the wrong girls. But you guys, you're the best pickers I know. You picked each other."
05,15,Lily,Oh well with the slight assist from the Wesleyan housing department.
05,15,Marshall,And a healthy splash of Drakkar Noir. (they hive five) (Robin giggles)
